HGDG_TARIH,Volume,Close
2018-04-19,95572044.0,6.1489
2018-04-20,25674109.0,6.1422
2018-04-24,25703129.0,6.3154
2018-04-25,20000951.0,6.3487
2018-04-26,34091776.0,6.5819
2018-04-27,15246338.0,6.402
2018-04-30,21953864.0,5.989
2018-05-02,17845482.79,6.0623
2018-05-03,8975750.22,5.9424
2018-05-04,17294833.0,5.6226
2018-05-07,16921662.0,5.083
2018-05-08,30213674.0,5.2628
2018-05-09,15562703.0,5.3694
2018-05-10,11484953.0,5.4294
2018-05-11,18136533.93,5.5027
2018-05-14,12985335.19,5.6226
2018-05-15,19492149.0,5.8358
2018-05-16,19953457.0,6.0623
2018-05-17,29613605.0,6.2688
2018-05-18,15184825.0,6.1955
2018-05-21,12453730.0,6.2088
2018-05-22,7226613.0,6.2155
2018-05-23,18520846.0,5.949
2018-05-24,17652549.0,5.7758
2018-05-25,8953489.0,5.9224
2018-05-28,15877845.0,5.9956
2018-05-29,19701404.0,6.1329
2018-05-30,7504604.0,6.0607
2018-05-31,11224379.0,5.8656
2018-06-01,13758713.0,5.6923
2018-06-04,7418435.0,5.5839
2018-06-05,14514642.0,5.3672
2018-06-06,9989436.0,5.3816
2018-06-07,6717396.0,5.3672
2018-06-08,5383780.0,5.1866
2018-06-11,8231084.0,5.0277
2018-06-12,3990264.0,5.0421
2018-06-13,3895204.0,5.0566
2018-06-14,1883269.0,5.0927
2018-06-18,3338629.0,4.9699
2018-06-19,5324991.0,5.0205
2018-06-20,4935501.0,5.071
2018-06-21,3280541.0,5.0638
2018-06-22,18692141.0,5.3744
2018-06-25,10584223.0,5.4394
2018-06-26,4404441.0,5.5406
2018-06-27,6161922.0,5.6272
2018-06-28,6328574.0,5.5189
2018-06-29,5902139.0,5.5622
2018-07-02,8485097.0,5.6706
2018-07-03,16252671.0,5.7789
2018-07-04,8769132.0,5.8728
2018-07-05,8397324.0,5.8945
2018-07-06,6851135.0,5.8584
2018-07-09,6773650.0,5.8295
2018-07-10,8412711.0,5.6995
2018-07-11,8228253.0,5.5261
2018-07-12,15517007.0,5.295
2018-07-13,6381295.0,5.3383
2018-07-16,7916126.0,5.5117
2018-07-17,8512897.0,5.7645
2018-07-18,13254143.0,5.7428
2018-07-19,8341761.0,5.6778
2018-07-20,9691880.0,5.7789
2018-07-23,6832717.0,5.7789
2018-07-24,9363280.0,5.5767
2018-07-25,13079079.0,5.7862
2018-07-26,12413202.0,5.6345
2018-07-27,11706558.0,5.75
2018-07-30,36034756.0,5.9595
2018-07-31,21203250.0,5.9379
2018-08-01,42413342.0,6.0101
2018-08-02,26073113.0,5.9162
2018-08-03,19578451.0,6.0029
2018-08-06,19570311.0,6.0245
2018-08-07,19837760.0,6.0968
2018-08-08,40150970.0,6.3135
2018-08-09,53060595.0,6.3496
2018-08-10,72421755.0,5.8512
2018-08-13,38676707.0,5.5044
2018-08-14,23923744.0,5.5117
2018-08-15,18359358.0,5.425
2018-08-16,10935921.0,5.2444
2018-08-17,13606113.0,5.2588
2018-08-20,4878362.0,5.3022
2018-08-27,9582054.0,5.49
2018-08-28,15011613.0,5.6778
2018-08-29,12709205.0,5.5622
2018-08-31,9983318.0,5.5839
2018-09-03,19079015.0,5.7356
2018-09-04,11536621.0,5.62
2018-09-05,21034396.0,5.7356
2018-09-06,25268357.0,5.9234
2018-09-07,30844455.0,6.0101
2018-09-10,13715229.0,5.8873
2018-09-11,13592265.0,5.9017
2018-09-12,12008172.0,5.8295
2018-09-13,17172295.38,5.9017
2018-09-14,41812762.0,6.0751
2018-09-17,52950845.0,6.2557
2018-09-18,46933824.0,6.2774
2018-09-19,24547541.0,6.2485
2018-09-20,46051826.0,6.3568
2018-09-21,54307858.0,6.4146
2018-09-24,22919222.0,6.3207
2018-09-25,27127669.0,6.1473
2018-09-26,16666534.0,6.0607
2018-09-27,9608023.0,6.104
2018-09-28,10962073.0,6.1257
2018-10-01,11786537.0,6.0318
2018-10-02,8467938.0,6.0896
2018-10-03,10478489.0,6.0968
2018-10-04,14011174.0,6.1401
2018-10-05,10366564.0,6.104
2018-10-08,6360360.0,6.0823
2018-10-09,9949739.0,6.0896
2018-10-10,6692860.0,5.974
2018-10-11,7675259.0,5.9884
2018-10-12,9356122.0,6.0173
2018-10-15,13139798.0,6.1329
2018-10-16,14829623.0,6.2051
2018-10-17,23082917.0,6.1979
2018-10-18,10919496.0,6.1257
2018-10-19,13647678.0,6.0318
2018-10-22,7032450.0,5.9379
2018-10-23,13927390.0,5.9306
2018-10-24,16674804.0,5.5478
2018-10-25,12162637.0,5.7284
2018-10-26,13967788.0,5.4033
2018-10-30,21368524.0,5.1144
2018-10-31,21937260.0,5.0205
2018-11-01,18771150.0,4.8615
2018-11-02,25253110.0,5.0782
2018-11-05,11561531.0,5.1144
2018-11-06,9821692.0,5.0277
2018-11-07,6243957.0,4.9916
2018-11-08,8064013.0,4.8904
2018-11-09,7844560.0,4.9338
2018-11-12,5890005.0,4.8254
2018-11-13,7435251.0,4.811
2018-11-14,11917365.0,4.8399
2018-11-15,6171979.0,4.8615
2018-11-16,5403028.0,4.8688
2018-11-19,7063018.0,4.9338
2018-11-20,9169118.0,4.7315
2018-11-21,8867997.0,4.6954
2018-11-22,6215026.0,4.5798
2018-11-23,5018857.0,4.5654
2018-11-26,7667084.0,4.4498
2018-11-27,15615690.0,4.2981
2018-11-28,10580332.0,4.3559
2018-11-29,8626273.0,4.3414
2018-11-30,7480015.0,4.3775
2018-12-03,19478336.0,4.5437
2018-12-04,6899196.0,4.4353
2018-12-05,10939682.0,4.4931
2018-12-06,6168841.0,4.3848
2018-12-07,5399929.0,4.392
2018-12-10,6516584.0,4.2258
2018-12-11,6949303.0,4.2331
2018-12-12,6805548.0,4.0669
2018-12-13,6368257.0,4.1753
2018-12-14,4408990.0,4.1175
2018-12-17,2838326.0,4.0669
2018-12-18,5611181.0,4.0091
2018-12-19,7391589.0,4.1608
