HGDG_TARIH,Volume,Close
2015-01-02,31406981.0,37.8685
2015-01-02,31406981.0,37.8685
2015-01-05,72018237.0,38.3427
2015-01-05,72018237.0,38.3427
2015-01-06,52810943.0,38.4104
2015-01-06,52810943.0,38.4104
2015-01-07,70388867.0,38.2072
2015-01-07,70388867.0,38.2072
2015-01-08,51664430.0,38.3088
2015-01-08,51664430.0,38.3088
2015-01-09,77117510.0,37.462
2015-01-09,77117510.0,37.462
2015-01-12,91448269.0,36.8862
2015-01-12,91448269.0,36.8862
2015-01-13,65882621.0,36.2765
2015-01-13,65882621.0,36.2765
2015-01-14,88050254.0,36.9878
2015-01-14,88050254.0,36.9878
2015-01-15,66209176.0,36.6152
2015-01-15,66209176.0,36.6152
2015-01-16,60577162.0,37.5975
2015-01-16,60577162.0,37.5975
2015-01-19,80980680.0,38.5459
2015-01-19,80980680.0,38.5459
2015-01-20,78484190.0,37.733
2015-01-20,78484190.0,37.733
2015-01-21,80722214.0,37.733
2015-01-21,80722214.0,37.733
2015-01-22,75865387.0,37.8008
2015-01-22,75865387.0,37.8008
2015-01-23,106778724.0,37.1233
2015-01-23,106778724.0,37.1233
2015-01-26,153405059.0,36.7507
2015-01-26,153405059.0,36.7507
2015-01-27,102229917.0,37.2588
2015-01-27,102229917.0,37.2588
2015-01-28,103600623.0,37.2249
2015-01-28,103600623.0,37.2249
2015-01-29,111929144.0,36.5814
2015-01-29,111929144.0,36.5814
2015-01-30,103036893.0,36.0056
2015-01-30,103036893.0,36.0056
2015-02-02,111845628.0,37.5298
2015-02-02,111845628.0,37.5298
2015-02-03,83598104.0,37.2588
2015-02-03,83598104.0,37.2588
2015-02-04,42822797.0,37.1911
2015-02-04,42822797.0,37.1911
2015-02-05,52352824.0,37.0895
2015-02-05,52352824.0,37.0895
2015-02-06,61764519.0,37.2588
2015-02-06,61764519.0,37.2588
2015-02-09,60891891.0,37.2588
2015-02-09,60891891.0,37.2588
2015-02-10,95197622.0,35.362
2015-02-10,95197622.0,35.362
2015-02-11,58782076.0,35.2943
2015-02-11,58782076.0,35.2943
2015-02-12,97961550.0,36.3104
2015-02-12,97961550.0,36.3104
2015-02-13,59718534.0,36.0733
2015-02-13,59718534.0,36.0733
2015-02-16,35443460.0,36.2088
2015-02-16,35443460.0,36.2088
2015-02-17,66169407.0,35.4975
2015-02-17,66169407.0,35.4975
2015-02-18,62367908.0,36.2088
2015-02-18,62367908.0,36.2088
2015-02-19,56789133.0,36.2088
2015-02-19,56789133.0,36.2088
2015-02-20,26283463.0,36.1072
2015-02-20,26283463.0,36.1072
2015-02-23,42642870.0,36.5475
2015-02-23,42642870.0,36.5475
2015-02-24,45800803.0,36.9201
2015-02-24,45800803.0,36.9201
2015-02-25,38455821.0,37.2249
2015-02-25,38455821.0,37.2249
2015-02-26,65256358.0,36.5136
2015-02-26,65256358.0,36.5136
2015-02-27,58938231.0,35.9039
2015-02-27,58938231.0,35.9039
2015-03-02,49625593.0,36.2765
2015-03-02,49625593.0,36.2765
2015-03-03,50567493.0,36.4459
2015-03-03,50567493.0,36.4459
2015-03-04,46841001.0,36.0733
2015-03-04,46841001.0,36.0733
2015-03-05,52748428.0,35.6668
2015-03-05,52748428.0,35.6668
2015-03-06,75316836.0,35.9039
2015-03-06,75316836.0,35.9039
2015-03-09,40405832.0,35.7685
2015-03-09,40405832.0,35.7685
2015-03-10,63375428.0,34.7523
2015-03-10,63375428.0,34.7523
2015-03-11,43830996.0,34.8539
2015-03-11,43830996.0,34.8539
2015-03-12,53047092.0,34.7184
2015-03-12,53047092.0,34.7184
2015-03-13,95908425.0,34.1087
2015-03-13,95908425.0,34.1087
2015-03-16,55791336.0,34.82
2015-03-16,55791336.0,34.82
2015-03-17,76232812.0,36.2427
2015-03-17,76232812.0,36.2427
2015-03-18,58918223.0,35.9717
2015-03-18,58918223.0,35.9717
2015-03-19,113555458.0,37.3266
2015-03-19,113555458.0,37.3266
2015-03-20,167045583.0,38.4443
2015-03-20,167045583.0,38.4443
2015-03-23,80392794.0,39.2911
2015-03-23,80392794.0,39.2911
2015-03-24,104376401.0,39.8669
2015-03-24,104376401.0,39.8669
2015-03-25,116946700.0,39.9685
2015-03-25,116946700.0,39.9685
2015-03-26,46104579.0,39.7314
2015-03-26,46104579.0,39.7314
2015-03-27,196637234.0,40.2395
2015-03-27,196637234.0,40.2395
2015-03-30,125822385.0,41.8992
2015-03-30,125822385.0,41.8992
2015-03-31,101446373.0,41.7637
2015-03-31,101446373.0,41.7637
2015-04-01,64366448.0,40.8831
2015-04-01,64366448.0,40.8831
2015-04-02,41853275.0,40.375
2015-04-02,41853275.0,40.375
2015-04-03,32117709.0,41.5605
2015-04-03,32117709.0,41.5605
2015-04-06,17984245.0,41.8992
2015-04-06,17984245.0,41.8992
2015-04-07,62452441.0,41.2895
2015-04-07,62452441.0,41.2895
2015-04-08,48164927.0,40.8492
2015-04-08,48164927.0,40.8492
2015-04-09,50510049.0,41.0863
2015-04-09,50510049.0,41.0863
2015-04-10,53704281.0,40.8492
2015-04-10,53704281.0,40.8492
2015-04-13,58587110.0,41.0186
2015-04-13,58587110.0,41.0186
2015-04-14,45355385.0,40.9508
2015-04-14,45355385.0,40.9508
2015-04-15,31928597.0,40.6798
2015-04-15,31928597.0,40.6798
2015-04-16,69594848.0,42.1363
2015-04-16,69594848.0,42.1363
2015-04-17,66844896.0,41.8654
2015-04-17,66844896.0,41.8654
2015-04-20,36156730.0,41.6621
2015-04-20,36156730.0,41.6621
2015-04-21,70663343.0,43.017
2015-04-21,70663343.0,43.017
2015-04-22,67843038.0,43.7283
2015-04-22,67843038.0,43.7283
2015-04-24,78910359.0,45.117
2015-04-24,78910359.0,45.117
2015-04-27,38656832.0,44.9815
2015-04-27,38656832.0,44.9815
2015-04-28,31194905.0,44.8461
2015-04-28,31194905.0,44.8461
2015-04-29,70284859.0,44.8799
2015-04-29,70284859.0,44.8799
2015-04-30,91097125.0,43.9654
2015-04-30,91097125.0,43.9654
2015-05-04,47496034.0,44.6428
2015-05-04,47496034.0,44.6428
2015-05-05,57521720.0,43.3557
2015-05-05,57521720.0,43.3557
2015-05-06,80046642.0,42.0008
2015-05-06,80046642.0,42.0008
2015-05-07,88202691.0,41.6621
2015-05-07,88202691.0,41.6621
2015-05-08,88552489.0,43.288
2015-05-08,88552489.0,43.288
2015-05-11,53990178.0,43.3557
2015-05-11,53990178.0,43.3557
2015-05-12,43104119.0,44.2025
2015-05-12,43104119.0,44.2025
2015-05-13,42128232.0,44.2364
2015-05-13,42128232.0,44.2364
2015-05-14,51564529.0,44.2364
2015-05-14,51564529.0,44.2364
2015-05-15,56376010.0,44.1348
2015-05-15,56376010.0,44.1348
2015-05-18,43423308.0,44.8122
2015-05-18,43423308.0,44.8122
