HGDG_TARIH,Volume,Close
2015-01-02,22828.0,0.5167
2015-01-02,22828.0,0.5167
2015-01-05,234127.0,0.5167
2015-01-05,234127.0,0.5167
2015-01-06,364111.0,0.5212
2015-01-06,364111.0,0.5212
2015-01-07,281270.0,0.5257
2015-01-07,281270.0,0.5257
2015-01-08,391529.0,0.5257
2015-01-08,391529.0,0.5257
2015-01-09,1053312.0,0.5391
2015-01-09,1053312.0,0.5391
2015-01-12,227571.0,0.5346
2015-01-12,227571.0,0.5346
2015-01-13,542314.0,0.5391
2015-01-13,542314.0,0.5391
2015-01-14,745288.0,0.5436
2015-01-14,745288.0,0.5436
2015-01-15,363913.0,0.5391
2015-01-15,363913.0,0.5391
2015-01-16,317784.0,0.5391
2015-01-16,317784.0,0.5391
2015-01-19,606580.0,0.5436
2015-01-19,606580.0,0.5436
2015-01-20,353175.0,0.5481
2015-01-20,353175.0,0.5481
2015-01-21,462304.0,0.5616
2015-01-21,462304.0,0.5616
2015-01-22,388383.0,0.5616
2015-01-22,388383.0,0.5616
2015-01-23,176165.0,0.5616
2015-01-23,176165.0,0.5616
2015-01-26,231355.0,0.5661
2015-01-26,231355.0,0.5661
2015-01-27,59436.0,0.5616
2015-01-27,59436.0,0.5616
2015-01-28,476030.0,0.5661
2015-01-28,476030.0,0.5661
2015-01-29,278284.0,0.5616
2015-01-29,278284.0,0.5616
2015-01-30,303015.0,0.5661
2015-01-30,303015.0,0.5661
2015-02-02,269133.0,0.5661
2015-02-02,269133.0,0.5661
2015-02-03,208629.0,0.5616
2015-02-03,208629.0,0.5616
2015-02-04,618291.0,0.5661
2015-02-04,618291.0,0.5661
2015-02-05,76461.0,0.5616
2015-02-05,76461.0,0.5616
2015-02-06,131365.0,0.5661
2015-02-06,131365.0,0.5661
2015-02-09,603733.0,0.5661
2015-02-09,603733.0,0.5661
2015-02-10,109516.0,0.5706
2015-02-10,109516.0,0.5706
2015-02-11,50227.0,0.5706
2015-02-11,50227.0,0.5706
2015-02-12,359255.0,0.5751
2015-02-12,359255.0,0.5751
2015-02-13,1418202.0,0.5796
2015-02-13,1418202.0,0.5796
2015-02-16,192653.0,0.5841
2015-02-16,192653.0,0.5841
2015-02-17,1459625.0,0.5931
2015-02-17,1459625.0,0.5931
2015-02-18,425933.0,0.5931
2015-02-18,425933.0,0.5931
2015-02-19,138547.0,0.5931
2015-02-19,138547.0,0.5931
2015-02-20,949697.0,0.5931
2015-02-20,949697.0,0.5931
2015-02-23,1403078.0,0.5975
2015-02-23,1403078.0,0.5975
2015-02-24,389989.0,0.602
2015-02-24,389989.0,0.602
2015-02-25,827136.0,0.5931
2015-02-25,827136.0,0.5931
2015-02-26,469439.0,0.5975
2015-02-26,469439.0,0.5975
2015-02-27,390880.0,0.602
2015-02-27,390880.0,0.602
