HGDG_TARIH,Volume,Close
2018-05-18,125899873.0,9.8892
2018-05-21,17655033.0,9.9783
2018-05-22,30019595.0,10.1167
2018-05-23,54971885.0,9.8794
2018-05-24,33368313.0,10.1563
2018-05-25,14053548.0,10.2947
2018-05-28,26682063.0,10.3837
2018-05-29,17620300.0,10.3837
2018-05-30,17641646.0,10.3738
2018-05-31,8538247.0,10.2354
2018-06-01,8459877.0,10.2453
2018-06-04,13759039.0,10.0771
2018-06-05,2315636.0,9.9387
2018-06-06,22230747.0,9.3552
2018-06-07,14772309.0,9.3948
2018-06-08,9468228.0,9.4146
2018-06-11,89712560.0,8.7817
2018-06-12,34000704.0,8.663
2018-06-13,58239402.0,8.8014
2018-06-14,29268870.0,8.9498
2018-06-18,11392260.0,8.8014
2018-06-19,13794668.0,8.6333
2018-06-20,17475435.0,8.0498
2018-06-21,21859752.0,7.9707
2018-06-22,18795748.0,8.1092
2018-06-25,16946492.0,7.862
2018-06-26,15035103.0,8.0103
2018-06-27,20779015.0,8.2674
2018-06-28,39284659.0,8.6333
2018-06-29,56418900.0,8.574
2018-07-02,7438707.0,8.4751
2018-07-03,19045625.0,8.4751
2018-07-04,5386449.0,8.4256
2018-07-05,10669149.0,8.5938
2018-07-06,11462672.0,8.6926
2018-07-09,11602951.0,8.5542
2018-07-10,7744967.0,8.396
2018-07-11,10629223.0,8.2872
2018-07-12,13066313.0,8.2575
2018-07-13,5577227.0,8.6333
2018-07-16,15388850.0,8.4652
2018-07-17,5946368.0,8.4949
2018-07-18,8383397.0,8.5344
2018-07-19,6825309.0,8.3564
2018-07-20,5311931.0,8.3762
2018-07-23,11556488.0,8.5048
2018-07-24,11478720.0,8.4059
2018-07-25,13171461.0,8.6135
2018-07-26,16414135.0,8.6926
2018-07-27,7813321.0,8.8113
2018-07-30,12479855.0,8.8509
2018-07-31,12631136.0,8.6729
2018-08-01,4400339.0,8.6036
2018-08-02,7460209.0,8.218
2018-08-03,4937495.0,8.0993
2018-08-06,9826200.0,8.0301
2018-08-07,9066226.0,8.0894
2018-08-08,8921584.0,8.1586
2018-08-09,13482846.0,8.0993
2018-08-10,33464154.0,8.1586
2018-08-13,19509377.0,7.8817
2018-08-14,12019418.0,7.7828
2018-08-15,24833669.0,7.3576
2018-08-16,16177090.0,7.3576
2018-08-17,5616372.0,7.3576
2018-08-20,2634770.0,7.3082
2018-08-27,4534033.0,7.1697
2018-08-28,9212712.0,7.4466
2018-08-29,5213761.0,7.2983
2018-08-31,10096799.0,7.0411
2018-09-03,10225490.0,7.1203
2018-09-04,9370127.0,6.9027
2018-09-05,16577109.0,7.1104
2018-09-06,5282474.0,7.318
2018-09-07,8876556.0,7.3279
2018-09-10,4014880.0,7.1994
2018-09-11,5123171.0,7.2093
2018-09-12,4524338.0,7.2192
2018-09-13,24701718.62,7.7631
2018-09-14,10546983.0,7.9806
2018-09-17,7734912.0,8.4454
2018-09-18,7581952.0,8.2081
2018-09-19,4881099.0,8.1784
2018-09-20,4912874.0,8.1487
2018-09-21,23434947.0,8.6926
2018-09-24,22217474.0,8.6729
2018-09-25,14364157.0,8.9102
2018-09-26,6558968.0,9.108
2018-09-27,8081095.0,8.9003
2018-09-28,26848893.0,8.7718
2018-10-01,11371627.0,8.5048
2018-10-02,27375410.0,8.5938
2018-10-03,8005596.0,8.8014
2018-10-04,16091527.0,8.8904
2018-10-05,10108849.0,8.5443
2018-10-08,7484327.0,8.4157
2018-10-09,28395828.0,8.5839
2018-10-10,7751609.0,8.2971
2018-10-11,13703624.0,8.6036
2018-10-12,34539557.0,9.2959
2018-10-15,16978177.0,9.8002
2018-10-16,16921862.0,9.8398
2018-10-17,8704384.0,9.4739
2018-10-18,25102398.0,9.7508
2018-10-19,9284110.0,9.8892
2018-10-22,12033807.0,10.2354
2018-10-23,16517464.0,9.998
2018-10-24,6307868.0,9.8398
2018-10-25,9824204.0,10.0475
2018-10-26,7015276.0,9.7014
2018-10-30,10351297.0,9.108
2018-10-31,23626196.0,9.1871
2018-11-01,12226652.0,9.2168
2018-11-02,8529640.0,9.2069
2018-11-05,13857853.0,9.8497
2018-11-06,37342126.0,10.2354
2018-11-07,14853629.0,10.5914
2018-11-08,11499757.0,10.6211
2018-11-09,10649549.0,10.6507
2018-11-12,8552142.0,10.5914
2018-11-13,6957006.0,10.2255
2018-11-14,26133579.0,9.8398
2018-11-15,10278377.0,9.7211
2018-11-16,10902196.0,9.7409
2018-11-19,17910939.0,9.8101
2018-11-20,8596520.0,9.9189
2018-11-21,5900471.0,9.9387
2018-11-22,6256941.0,10.2749
2018-11-23,8544770.0,10.4727
2018-11-26,38759452.0,10.0574
2018-11-27,14508375.0,10.6309
2018-11-28,23659010.0,11.0858
2018-11-29,13000604.0,11.1353
2018-11-30,67592499.0,11.3627
2018-12-03,15573121.0,11.0463
2018-12-04,15621279.0,10.532
2018-12-05,20909984.0,11.0067
2018-12-06,11322075.0,11.0463
2018-12-07,11199451.0,11.3331
2018-12-10,41242210.0,11.1946
2018-12-11,19531609.0,11.3331
2018-12-12,22710620.0,11.1254
2018-12-13,39387154.0,10.8188
2018-12-14,14780613.0,10.8485
2018-12-17,12619212.0,11.2441
2018-12-18,34741518.0,11.2737
2018-12-19,15455463.0,11.0858
2018-12-20,8608277.0,11.1748
2018-12-21,84426272.0,10.9276
2018-12-24,5935666.0,10.8386
2018-12-25,4181634.0,10.8584
2018-12-26,1052163.0,10.7793
2018-12-27,3971532.0,10.8584
2018-12-28,12463447.0,10.532
2018-12-31,15404388.0,10.6309
2019-01-02,11112306.0,10.8386
2019-01-03,8479088.0,10.8089
2019-01-04,5306732.0,10.7595
2019-01-07,11628419.0,10.8584
2019-01-08,11303483.0,10.8287
2019-01-09,7982084.0,10.8881
2019-01-10,4559141.0,10.9672
2019-01-11,7218306.0,10.8782
2019-01-14,16757282.0,10.6804
2019-01-15,4323874.0,10.5914
2019-01-16,7405618.0,10.5419
2019-01-17,3948882.0,10.443
2019-01-18,10514586.0,10.1563
2019-01-21,5280238.0,10.3244
2019-01-22,2605840.0,10.4035
2019-01-23,1406136.0,10.3442
2019-01-24,7961815.0,10.8188
2019-01-25,5104205.0,10.8584
2019-01-28,9918983.0,10.7694
2019-01-29,3291115.0,10.6507
2019-01-30,4346932.0,10.5518
2019-01-31,13343872.0,10.8188
2019-02-01,13539259.0,10.8782
2019-02-04,12331671.0,11.1254
2019-02-05,14355743.0,11.3133
2019-02-06,25866378.0,11.4122
2019-02-07,24264836.0,11.3331
2019-02-08,19074183.0,11.0661
2019-02-11,6563583.0,11.076
2019-02-12,12097175.0,10.4628
2019-02-13,19693594.0,10.087
2019-02-14,43616162.0,10.4628
2019-02-15,13202967.0,10.4529
2019-02-18,5604935.0,10.087
2019-02-19,9677436.0,10.0574
2019-02-20,7784882.0,10.1563
2019-02-21,2094112.0,10.2551
2019-02-22,3241651.0,10.1958
2019-02-25,6749811.0,10.2848
2019-02-26,2024544.0,10.3244
2019-02-27,9942325.0,10.2453
2019-02-28,6265392.0,10.5419
2019-03-01,3326280.0,10.3639
2019-03-04,6381185.0,10.3442
2019-03-05,7195410.0,10.2848
2019-03-06,2795780.0,10.5518
2019-03-07,14627739.0,9.7014
2019-03-08,7421359.0,9.3552
2019-03-11,6956125.0,9.0783
2019-03-12,12624149.0,8.8805
2019-03-13,11073686.0,9.1278
2019-03-14,8836578.0,9.0684
2019-03-15,6003812.0,9.0684
2019-03-18,3341964.0,8.9992
2019-03-19,9438192.0,9.2069
2019-03-20,11243646.0,8.9992
2019-03-21,6553191.0,8.9597
2019-03-22,6978946.0,8.7915
2019-03-25,6873237.0,8.9498
2019-03-26,5293711.0,8.752
2019-03-27,7361596.0,8.4157
2019-03-28,7699927.0,8.7421
2019-03-29,7022444.0,8.9399
2019-04-01,7973764.0,9.2959
2019-04-02,6414185.0,9.3453
2019-04-03,12326004.0,9.2464
2019-04-04,13607083.0,9.2267
2019-04-05,8264158.0,9.0684
2019-04-08,3086682.0,9.0783
2019-04-09,2695146.0,9.2464
2019-04-10,4092631.0,9.1574
2019-04-11,1881537.0,9.0585
2019-04-12,1807821.0,9.1574
2019-04-15,4415296.0,9.1179
2019-04-16,4498342.0,9.019
2019-04-17,2215526.0,9.0289
2019-04-18,2169990.0,9.0783
2019-04-19,88266.0,9.0289
2019-04-22,528800.0,8.8805
2019-04-24,4152821.0,8.7421
2019-04-25,6954606.0,8.9003
2019-04-26,5034654.0,9.2464
2019-04-29,1942261.0,9.0388
2019-04-30,12687898.0,9.1377
2019-05-02,9026596.0,9.019
2019-05-03,1320281.0,8.9794
2019-05-06,1067582.0,8.9498
2019-05-07,4255038.0,8.8311
2019-05-08,5374355.0,8.5048
2019-05-09,3399159.0,8.4454
2019-05-10,3891804.0,8.1586
2019-05-13,8617897.0,7.5653
2019-05-14,7683112.0,8.0795
2019-05-15,5943701.0,7.7136
2019-05-16,2906404.0,7.5851
2019-05-17,18113736.0,7.3972
2019-05-20,5213833.2,7.5653
2019-05-21,7396315.0,7.3477
2019-05-22,4808103.0,7.3873
2019-05-23,6950448.0,7.862
2019-05-24,3183754.0,7.8026
2019-05-27,2503103.0,7.9114
2019-05-28,9028395.0,8.396
2019-05-29,13444816.0,8.5839
2019-05-30,4285354.0,9.1673
2019-05-31,10714059.0,8.6828
2019-06-03,1922894.0,8.7025
2019-06-07,7050250.0,8.7915
2019-06-10,5141884.0,8.93
2019-06-11,2994505.0,8.9695
2019-06-12,3326931.0,8.752
2019-06-13,2854468.0,8.6333
2019-06-14,3991212.0,8.7322
2019-06-17,24130066.0,8.9498
2019-06-18,8914210.0,9.3256
